club,match_id,match_date,era,era_start,era_end,coach_real,coach_id_real,dirigio_la_era
"Tigres UANL","3972067","2025-02-09","Veljko Paunovic","2024-07-07","2025-03-02","Veljko Paunovic","156","1"
"Tigres UANL","3972071","2025-02-16","Veljko Paunovic","2024-07-07","2025-03-02","Veljko Paunovic","156","1"
"Tigres UANL","3972084","2025-02-23","Veljko Paunovic","2024-07-07","2025-03-02","Veljko Paunovic","156","1"
"Tigres UANL","3972092","2025-02-26","Veljko Paunovic","2024-07-07","2025-03-02","Veljko Paunovic","156","1"
"Tigres UANL","3972101","2025-03-02","Veljko Paunovic","2024-07-07","2025-03-02","Veljko Paunovic","156","1"
"Tigres UANL","3972106","2025-03-08","Guido Pizarro","2025-03-08","2026-04-25","Guido Hernán Pizarro Demestri","1006558","1"
"Tigres UANL","3972117","2025-03-15","Guido Pizarro","2025-03-08","2026-04-25","Guido Hernán Pizarro Demestri","1006558","1"
"Tigres UANL","3972127","2025-03-30","Guido Pizarro","2025-03-08","2026-04-25","Guido Hernán Pizarro Demestri","1006558","1"
"Tigres UANL","3972132","2025-04-05","Guido Pizarro","2025-03-08","2026-04-25","Guido Hernán Pizarro Demestri","1006558","1"
"Tigres UANL","3972146","2025-04-13","Guido Pizarro","2025-03-08","2026-04-25","Guido Hernán Pizarro Demestri","1006558","1"
"Tigres UANL","3972150","2025-04-16","Guido Pizarro","2025-03-08","2026-04-25","Guido Hernán Pizarro Demestri","1006558","1"
"Tigres UANL","3972164","2025-04-20","Guido Pizarro","2025-03-08","2026-04-25","Guido Hernán Pizarro Demestri","1006558","1"
"Tigres UANL","4004055","2025-07-20","Guido Pizarro","2025-03-08","2026-04-25","Guido Hernán Pizarro Demestri","1006558","1"
"Tigres UANL","4004063","2025-07-27","Guido Pizarro","2025-03-08","2026-04-25","Guido Hernán Pizarro Demestri","1006558","1"
"Tigres UANL","4004067","2025-08-09","Guido Pizarro","2025-03-08","2026-04-25","Guido Hernán Pizarro Demestri","1006558","1"
"Tigres UANL","4004081","2025-08-17","Guido Pizarro","2025-03-08","2026-04-25","Guido Hernán Pizarro Demestri","1006558","1"
"Tigres UANL","4004088","2025-08-24","Guido Pizarro","2025-03-08","2026-04-25","Guido Hernán Pizarro Demestri","1006558","1"
"Tigres UANL","4004099","2025-08-31","Guido Pizarro","2025-03-08","2026-04-25","Guido Hernán Pizarro Demestri","1006558","1"
"Tigres UANL","4004108","2025-09-14","Guido Pizarro","2025-03-08","2026-04-25","Guido Hernán Pizarro Demestri","1006558","1"
"Tigres UANL","4004112","2025-09-18","Guido Pizarro","2025-03-08","2026-04-25","Guido Hernán Pizarro Demestri","1006558","1"
"Tigres UANL","4004117","2025-09-21","Guido Pizarro","2025-03-08","2026-04-25","Guido Hernán Pizarro Demestri","1006558","1"
"Tigres UANL","4004128","2025-09-25","Guido Pizarro","2025-03-08","2026-04-25","Guido Hernán Pizarro Demestri","1006558","1"
"Tigres UANL","4004138","2025-09-28","Guido Pizarro","2025-03-08","2026-04-25","Guido Hernán Pizarro Demestri","1006558","1"
"Tigres UANL","4004145","2025-10-05","Guido Pizarro","2025-03-08","2026-04-25","Guido Hernán Pizarro Demestri","1006558","1"
"Tigres UANL","4004151","2025-10-18","Guido Pizarro","2025-03-08","2026-04-25","Guido Hernán Pizarro Demestri","1006558","1"
"Tigres UANL","4004162","2025-10-23","Guido Pizarro","2025-03-08","2026-04-25","Guido Hernán Pizarro Demestri","1006558","1"
"Tigres UANL","4004169","2025-10-25","Guido Pizarro","2025-03-08","2026-04-25","Guido Hernán Pizarro Demestri","1006558","1"
"Tigres UANL","4004180","2025-11-02","Guido Pizarro","2025-03-08","2026-04-25","Guido Hernán Pizarro Demestri","1006558","1"
